32216.2,887.133
33305.5,897.689
33430.1,979.203
33978.3,981.001
33630.1,995.014
33244.7,961.49
33318.8,900.802
33426.6,978.16
33236.2,942.959
34049.2,994.32
33088.4,898.902
32599.2,929.758
32996.8,938.732
34631.8,999.959
32769.9,894.915
32266,916.562
33193.4,936.67
32672,916.232
33084.7,961.887
32437,927.917
33565.9,976.86
32435.9,961.175
32794.6,908.821
32198.3,896.504
33740.5,988.163
35158.5,978.437
31658.9,860.339
32957.8,909.618
32200.8,880.349
32344.4,917.761
31680.4,876.064
31959.1,910.866
34291.3,972.847
32883.3,948.279
32546.2,943.684
32112.1,932.736
32476.5,903.17
32784,931.66
34683.4,1003.8
32970.7,982.22
33916.1,989.319
32393.6,942.566
32953.3,960.021
32261.5,941.621
32838.5,970.178
33694,954.462
32610.1,947.9
32117.3,861.386
32982.3,966.663
33249.9,941.373
32501.1,940.372
32367.7,901.596
34668.2,954.863
32856.8,950.847
34157.7,970.323
33493,942.713
33397.5,929.314
32586.6,918.59
31997.9,875.657
33997.5,1021.03
33186,999.492
32128.4,898.457
33214.2,985.337
32850.8,939.882
33599.4,977.468
32036.9,951.482
31848.7,902.673
32142.7,890.434
32211.6,961.795
32045.2,950.386
33541.5,974.555
32304.6,875.658
33366.6,933.598
33136.6,949.693
32160.3,923.864
33277.8,974.783
31108.8,871.661
32439.8,884.244
33395.5,928.817
33393.3,921.803
32663.8,912.472
32914.3,926.666
32178.5,938.486
32175.2,936
32876.9,974.293
33311.2,971.219
33070.3,931.864
33113.5,906.141
32367.9,920.858
33401,980.584
33727.6,948.971
33934.5,998.593
32028.6,935.465
31797.6,897.735
32474.1,913.124
33102.8,916.01
32384.3,925.968
35607.9,986.821
33679,955.974
31582.1,812.812
33133.3,912.008
32529.1,909.109
32286.2,905.987
32555.2,895.717
32333.2,836.605
33292.5,902.552
32509.1,863.161
32909.2,933.279
31680,822.724
30842,860.87
30535.4,849.342
32814.8,928.258
30895.3,829.126
31542.6,849.638
32606.5,883.554
31968.8,836.636
31739.7,896.578
31997.1,873.914
32515.2,907.533
31577.1,893.435
31854.9,840.806
30938.1,819.097
33957.7,925.887
33528.3,913.968
30603.2,788.428
31757.2,840.486
29995.5,806.249
30824.3,837.523
30639.5,824.043
30449.9,832.371
33648.8,886.346
32330.2,875.952
31569.3,860.388
31333.6,872.685
31683.7,835.759
32506.8,873.302
33702.5,929.336
32128.4,917.473
33176.7,921.227
31639.7,872.779
31235.2,893.01
31054,859.609
32596,893.879
32013.7,875.234
32654.9,880.653
31160.1,789.129
31602.9,897.921
32919.6,881.333
31633.9,870.357
31052.4,828.672
33829.3,909.158
31644.6,875.263
33109.9,901.672
31857.4,869.096
33142,875.78
32128,866.436
30882.1,814.735
33284.8,945.998
32406.1,929.871
31126.7,848.189
32799.1,912.423
31690.5,866.971
33410.2,898.142
31443.8,870.441
30618.7,829.136
31009.4,814.334
31486.9,889.078
32024.4,878.138
32781.8,894.643
30799.6,798.12
32022.9,889.571
31434.1,867.695
31469.2,857.696
32253.5,904.434
30105,810.651
31694.2,811.849
32249.5,883.668
32196.4,859.542
31799.3,842.902
32281.8,863.489
30851.9,861.883
31488.6,864.018
33060,917.293
32161.8,893.711
32344.9,852.657
32101.9,833.884
30687,840.215
32585.9,888.87
32370.2,880.311
32689.9,929.299
31971.7,863.07
30702.8,815.92
30565.1,839.98
31837.7,833.198
31771.8,869.285
34685.9,895.273
33141.4,896.313
32971.3,894.044
33651.8,912.865
32390.6,916.623
33338.2,888.558
32187.5,836.557
33661.9,916.136
33477.1,866.798
33393.6,926.523
31387.9,821.442
32731.8,853.396
33109.3,883.986
34102,932.336
31497,846.652
32458.6,846.271
32210.8,876.957
31445.1,849.761
31489.3,891.763
32524.3,863.293
32905.6,907.798
32523.6,896.844
33160.2,848.019
30964.2,824.443
35315.8,928.794
33964.1,912.459
31523.3,760.279
33471.6,844.338
31391,811.327
31128.8,849.095
31422.9,813.276
31630.8,844.266
35374.6,902.793
33219.8,870.461
32276.6,857.03
32654.7,868.042
33089.6,832.866
32703.7,867.261
33358.8,918.917
33405.9,917.243
34377,917.784
31862.6,873.112
31961.4,879.951
32662.8,858.082
33390.6,900.91
34449.2,874.885
33368.1,884.277
32529.7,787.043
33341.1,896.167
33911.1,882.503
33343,865.378
31846.5,835.576
34600.5,907.692
32826.8,883.729
33612.7,901.236
32925,874.306
33263.5,871.071
32216.4,861.159
32103.2,824.328
33963.6,942.595
32746.4,928.913
32351.7,840.541
33114.5,913.703
32426.4,873.389
34274,911.895
32371.8,870.457
31629.2,825.856
32674.5,823.702
32596.1,897.033
32606.2,886.387
33678.9,896.12
31667.6,801.924
33887.6,896.756
32870.8,883.316
32933.5,852.957
33668.8,906.861
31293.3,810.24
32424.8,787.571
33079.7,877.047
33365.7,859.875
32253.3,828.799
33451.6,866.132
32334.7,871.609
32788.8,864.351
33356.6,920.418
33213.5,898.291
32303.2,865.33
32362.8,827.805
31682.6,840.253
32517.3,903.908
32384.9,883.435
33186.9,925.885
32566.3,863.404
31774.3,825.259
32053.1,845.269
33346.2,852.756
32906.3,869.058
34531.8,898.692
32543.5,887.942
33467.9,995.334
33661.4,989.609
32594.4,963.16
33629.7,925.197
34026.3,1002.24
33506.8,955.676
33956,1011.38
32606.9,910.526
33139.4,947.985
33165.6,965.273
34329.4,1019.04
33300.2,929.647
33149,934.932
33913.8,967.03
32957,930.627
32501.8,959.092
33224.4,956.179
34080.7,987.555
33256.3,980.035
33361.6,938.252
33119.7,909.166
34663.3,1004.47
35117.9,1007.96
32364.1,857.688
33486.3,931.326
32030.8,895.933
33330.5,926.632
32913,900.298
32774.2,920.79
34069.4,990.99
33258.3,967.722
33251.7,950.891
32264.3,959.8
33603.2,915.939
32852.7,946.243
34156.7,997.989
33590.8,999.042
34048,1006.35
32396,937.372
33324.3,970.699
32415.4,957.534
33868.6,989.588
33271.6,944.707
33503.7,959.054
32286,876.244
33151.6,973.928
33778.1,974.093
32703,951.617
32932.4,922.357
34661.8,985.186
33351.3,967.322
33560.9,987.583
33949.5,946.471
33664.6,960.398
32960.5,948.183
32273.9,906.934
34241.2,1022.25
33151.5,1017.35
32402.5,935.446
33377.4,1002.51
32449.5,960.17
33556.4,995.333
33079.4,968.217
32468.6,913.397
32297.7,910.484
32615.9,973.284
33129.5,972.893
33709,983.668
32655.1,893.335
33698.8,985.421
33823.6,969.686
33187.6,949.413
33304.4,991.064
31717.9,901.141
31977.2,886.136
33737.8,958.934
33473.5,938.839
33418.7,928.071
33119,942.222
32383.4,958.391
32296.8,945.908
32432.4,1006.49
33868.3,989.875
34201.1,954.982
33355.5,916.072
32519.9,935.852
33728.6,992.52
32956.2,962.135
33162.5,1011.51
32414.4,932.691
31767.4,903.52
32777.6,933.133
32987.5,946.737
32239.4,949.195
34613.2,996.488
33691.3,978.035
33519.1,1002.32
34264.8,968.04
33049.8,925.653
34619.1,988.488
33523.8,948.613
34291.5,1020.99
33557,907.678
33316.2,948.441
32800.4,947.138
34243.6,1018.44
32553.3,918.959
32670.1,932.831
33943.3,952.891
33583,927.073
32587.6,984.634
33147.4,953.638
34053,989.084
33047.1,984.219
33968.3,935.547
33135,908.739
34955.8,1003.2
34480.2,999.562
33373.1,875.998
33584.9,935.715
32261.4,892.746
33295.9,933.908
32806,907.234
32998,929.101
33785.4,990.412
33018.6,956.185
33157.5,947.459
32159.2,956.236
34063.1,923.604
33461.1,957.359
34028.8,1019.32
33376.2,1001.49
34207.4,995.638
33645.6,956.892
33144.1,980.581
33397,955.965
34659.7,985.924
34333,970.953
33927.8,971.515
33398.9,876.699
32954.5,974.649
33709.2,974.067
33625.2,956.572
32994.2,918.82
35002.8,984.039
33754.3,972.799
33494.5,997.025
33546.5,961.543
34984.4,964.339
33731.6,936.483
32930,890.399
34392.8,1036.21
33831,1017.65
32690.4,928.835
33419.3,1002.21
33404.9,952.833
34182.9,990.074
33458,966.015
32527.7,932.138
32651,875.187
32911.6,982.531
33426.6,970.303
34726.8,987.426
32619.6,883.023
33239.4,979.519
33436.9,965.12
33710.1,949.869
33734,995.299
32729.7,901.597
33082.9,893.893
33401.2,962.038
32394.8,924.518
32661.6,918.236
33821.6,947.416
33152.8,955.212
32498.8,948.522
33846.4,1000.36
34380.3,990.846
33593.6,954.257
33668.2,918.455
32582.5,928.313
33514.2,986.679
33016.9,969.349
34091.2,1018.23
33338.9,946.576
32943.2,910.534
32636.7,919.053
33450.6,945.048
32833,957.675
35009.1,998.374
33774.6,981.781
33762,992.381
33856.5,931.886
34693.7,1007.82
34937.1,968.222
33807.4,1019.69
33240.7,930.846
32728.9,954.593
32770.6,981.31
33857.1,1013.54
32871.4,943.977
32947.7,945.369
33201.7,978.163
33069.6,946.244
33274.4,977.69
33421.1,961.348
33587.4,994.723
32098.9,989.606
33621,944.122
32212.1,919.491
35446.8,1027.69
35342.9,1015.52
32026.3,860.007
34553.6,920.609
32671,908.934
31573.6,936.282
32311.4,919.685
31723.2,943.563
35758.7,1005.21
34063.3,981.424
32557,954.141
33365.6,956.47
32454.5,915.615
33426.4,958.196
33994.7,1024.15
33885,1006.32
34854.1,1014.6
32121.2,959.327
32864.7,975.531
33055.1,969.11
33916.8,1009.27
35420.8,971.943
33649.2,967.826
33241.5,871.512
33578.2,995.579
33849,979.669
33422.1,953.168
32841.3,921.058
34361.7,1009.9
