26390.1,619.731
27618.7,676.237
28207.7,699.028
27239.6,647.733
25634.8,559.294
27548.3,646.261
25532,566.714
26191.3,607.548
25294.2,550.031
25575.4,568.47
26865.6,630.766
28290.3,695.018
27377.3,655.863
26471.3,585.394
24913.7,543.697
24657.9,553.17
29201.6,716.729
24030.5,499.407
25459.8,562.077
27835.8,684.283
28188.7,715.7
28727.4,726.973
26773.4,591.044
27199.8,662.25
26964.5,623.507
26990.3,640.318
27379.6,631.84
25585.3,566.161
27437.9,648.142
27858.3,674.896
27575.9,684.446
26848.8,623.635
26378.6,606.862
26491.1,645.248
28738.7,715.426
26573,571.661
26271.9,586.955
28349.8,736.74
28544.5,747.397
26243.5,610.613
27663.6,687.439
27149.3,641.316
26558.7,635.641
26337.8,616.187
27570,655.984
27740.8,688.675
27079.2,660.426
26639.6,653.76
26600.6,627.513
26684.4,600.197
27257.3,672.613
28526.5,717.82
25816.3,567.399
26512,612.25
29257.2,774.728
28015.3,660.086
29282.6,755.607
28605.6,690.858
28863.6,715.506
28638,694.902
28454.3,657.508
29611.4,781.879
28572.2,746.917
28144.7,688.815
27764,650.37
28836,673.74
28836.2,724.834
29123.8,748.895
27474.9,594.064
28800.7,702.902
27826.1,642.128
28943.2,746.911
27609.9,670.728
27590.4,709.953
27457.9,652.426
27557.2,656.604
28284.3,691.647
29551.5,749.94
27323.6,657.232
28440.8,679.164
27562.7,636.073
28445.4,709.746
28225.7,711.907
27338.7,599.733
27975.4,661.469
27388.6,631.805
23704.3,529.424
26444,622.782
24400.6,554.241
23760.2,506.611
27206.4,635.723
25888.7,597.305
26679.3,626.806
22700.2,473.628
23386.2,458.754
25583.1,586.89
27622.7,636.231
23664.8,498.215
23683.3,488.317
26683.3,618.047
27486.1,669.334
27736.5,658.839
26448.8,603.968
26132.7,607.933
28548.3,721.382
28072.2,689.109
27403.3,655.503
25842.8,594.613
27286.5,670.29
28568.5,715.676
26266.1,570.382
27655.6,649.774
25129.8,556.209
24673.9,523.67
24014.7,509.498
27276.8,646.661
26394.8,631.106
27218.6,658.407
25444.5,567.274
24687.5,529.999
25855.3,589.696
28917.8,714.954
22756.5,462.702
23763.2,521.761
24549.3,548.452
25010.3,560.133
27760,666.97
27068.3,649.603
26791.6,654.239
26601.3,630.007
25480.3,574.956
25824,593.245
28833.1,735.885
25406.2,559.309
25748.6,587.048
24203.3,510.736
26824.6,607.131
27252,661.462
25739.7,590.817
25220,579.183
24587.5,526.839
25161.3,586.709
27652.2,659.147
24405.2,501.611
25379.6,571.53
27849.6,657.368
26261.5,599.386
26610.8,618.627
25164.2,552.73
23696.3,507.054
25224.2,571.579
28088.3,675.897
23666.4,483.09
23856.6,486.362
28389.3,724.876
28519.6,717.409
27637.1,650.92
27078.9,608.303
26994.5,637.73
28291.1,711.985
26328.4,583.328
27902.5,672.729
27343.3,677.586
26054.3,597.707
27026.9,617.251
26492.7,632.516
29218.3,765.571
25743,563.32
25847,610.451
26448.4,611.702
26829.6,596.119
27561.6,680.192
29833.4,766.264
26320.3,568.039
26379.1,628.333
23915.5,480.734
24972.3,554.189
28679.4,696.58
24158.7,486.141
23575.6,501.727
24017.3,516.484
28503.1,663.738
23165.4,465.583
25679.1,551.818
28387,703.371
24789,525.675
25974.2,595.096
28582,642.553
28978.8,701.144
23671.4,493.036
